5,박일 동안 있었는데 처음 게스트하우스 온 거였는데 생각보다 재밌었고 저녁에 치맥 파티가 정말 재밌습니다 여러 연령대를 만나서 술 먹고 얘기하는 게 재미있었고 신선했습니다 근데 파티할 때 너무 친구끼리 묶여있다 보니 친해지는 게 오래 걸리는듯합니다 서로 섞어서 안 자아서 하면 빨리 친해질 수 있을 거 같네요 ㅎ
5,매우 친절하심
5,사장 언니 너무 친절하시고 좋아요 ️ 숙박도 굿
5,사장님도 너무 친절하시고 방도 깔끔하고 좋습니다 여자 혼자 여행 왔다가 잘 머물고 갑니다
5,최고예요
5,용평 용평
5,사장님 내외분 정말 친절하시고 주변 풍광도 정말 멋집니다 시설도 깨끗하고 고향집에 갔다가 편하게 쉬다 온 기분입니다 층에서 바라보는 풍경도 정말 멋지고 걸어서 분 거리에 있는 꺼먹다리에 가시면 뉴질랜드에 온 것 같은 분위기도 즐길 수 있습니다 
5,바로 앞이 계곡입니다 그래서 그런지 너무나 좋았고요 다슬기도 많아요 날씨가 추워서 많이는 못 잡았지만 재밌었네요 ㅋ
5,인터넷으로 알아보고 갔었는데 정말 너무 좋아요 객실도 정말 깔끔하고 맘에 들어요
5,아담하고 추억 만들기 좋습니다ᄏᄏ
5,깔끔하고 사장님도 친절 이불도 푹신해서 꿀잠 잤어요 잘 쉬다 갔어요 다음에 또 방문할게요 ㅋㅋ
5,친절하고 방도 깔끔해서 좋았어요 교통도 편리하고 강릉역이랑도 가깝고 중앙시장도 가까워요 재방문 의사
5,사장님 깨끗해서 좋네요 사업 번창하세요
5,저 저번에 여기 갔다 왔는데 여기 정말 깨끗했어요 그리고 정말 예쁘고 좋았어요 이런 곳이 대박 좀 났으면 좋겠네요
5,방은 전 이쁨ㅋㅋㅋ 진짜 너무 좋았습니다
5,너무 좋아요 완전 깔끔 쥔장의 손길이 느껴져요 제일 깔끔한 곳이에요 수건도 대박 좋아요
5,완전 깔끔 대박 나세요
5,이런 곳에서 친구들이랑 살고 싶어요
5,친절하신 사장님 깨끗하고 편안 예쁜 정원과 소품 샌드위치 맛 집안 시성
5,쪼아요
5,최고예요
5,일단 제일 중요한 게 신설이라 너무 깔끔하고 사장님이 너무 친절하세요ㅎㅎ
5,저렴하면서 친절하네요
5,좋아요
5,위에 여기 어때에 나오는 사진과는 다르네요 시설이 더 깔끔하더군요 금액 만족 시설 만족
5,즐거운 여행이었습니다
5,사장님 최고 벌써 년이 되었지만 볶음밥 아직도 기억합니다 ㅎㅎ 숙소도 깨끗하고 즐거웠습니다
5,굳
5,몇 번을 와도 항상 재미있는 솔게 하 최고 최고 직원분들도 완전 친절도 진짜 맨날 가고 싶다 윤 하
5,펜션이랑 같이 복합적인 문화공간까지 있어서 너무좋네요ㅎㅎ미술관에 카페에 레스토랑에ㅎㅎ커플들끼리 놀러 가기 진짜 좋은 듯
5,파티가 개 재밌음 코인가 지고 게임하는데 진짜 ㅇㄱㄹㅇ 레게놐ㅋㅋ왜이리 평점이 낮은지 이해 안 갈 정도
5,깔끔하고 가격 대비 좋아요
5,펜션에 물건 놓고 왔는데 택배로 보내주시고 좋네요
5,제가 웬만하면 리뷰 귀찮아서 안 남기는데 이 펜션은 정말 좋아욥 비수기라서 만 원에 갈걸 만 원이나 깎아주셔서 만 원에 자게 해주셔서 감사하고 사장님이 횟집까지 차로도 태워다 주셔서 잘 먹고 잘 놀다 갑니다
5,잊을 수 없는 추억 만들어주셔서 너무나 고맙습니다 해수욕장이랑 가까워서 너무 편했습니다 짱입니다 욕
5,지금 왔는데 진짜 저렴하고 사장님 친절하시고 위치 따봉이고
5,정말 편하게 잘해주세요 ㅎㅎ 재밌게 놀다 갑니다
5,무엇보다 퇴실 시간 매우 여유 있음
5,일단 이 정도 시설에 이 가격이라는 거에 대해서 많이 놀랐고요 조용하니 편하게 쉴 수 있어서 참 좋았습니다
5,바다까지 달려가면 초면 갑니다 ㅋㅋ 추천하고 가요
5,작년에 경포대 갔다가 우연히 들린 곳인데 가격도 시설에 비해서 매우 저렴한 편입니다 무엇보다 바다랑 진짜 가까워서 좋아요 ㅎㅎ
5,시설 좋고 방 깨끗하고 직원분들 친절하시고 ㅊㅊ
5,겨울 바다 보러 다녀왔는데 검색했던 곳 중에서 가장 끌리던 곳이었음 만족 만족
5,여기 진짜 괜찮음 이제는 단골이 된 것 같습니다 퇴실 시간도 널찍하고 굿굿
5,여기 진짜 깨끗하고 엄청 예뻐요 저희 집 냉장고 여기 거가 이뻐서 똑같읔거 샀어요
5,방이 깨끗하고 친절한 사장님 서비스도 아주 만족했습니다
5,최고예요
5,깔끔하고 예쁘고 좋아요 복층 가는 계단이 약간 무섭지만 ㅎㅎ사장님도 친절하세요 ㅎㅎ
5,지난번에 가족끼리 갔었는데 너무 좋았습니다 펜션 위치도 너무 좋았고 무엇보다 사장님이 정말 친절하게 대해주셔서 기분 좋게 잘 놀다 온 거 같아요
5,잠시 폭염 잊으러 가족들이랑 주말 박일 보내고 왔습니다 서울에서 많이 멀지 않은 거리지만 공기며 물이며 깨끗해서 힐링하다 갑니다 특히 여사장님 이것저것 챙겨주시고 너무 친절하셔서 잘 쉬다 갑니다
5,사장님 너무 친절하시고 숙소 화이트칼라 아주아주 깨끗합니다재의사방문 프로입니다
5,바람 쐬러 왔는데 연말 하루 전 해돋이 풍 등 날리기 파티에서의 사람들까지 너무 좋았어요 재미 들여서 또 오게 될 것 같아요 고마워요
5,친구들이랑 연말에 게스트하우스 파티 찾다가 유명하길래 방문했는데 깜짝 놀랐네요 게 허 게 하 이야기만 들었지 너무 재밌게 연말 추억 남기고 갑니다 스태프분들이랑도 친해져서 헺어지기 아쉬눴네용 ㅜㅜ 다음에 또 놀러 갈게요
5,방도 너무 좋고 따듯하고요 ㅎ 스태프분들도 하나부터 열까지 너무 잘 챙겨 주시고 무엇보다도 파티가 너무 재밌었어요ㅎㅎ 혼자 온 강릉 여행이었지만 재밌게 놀고 푹 쉬고 갑니다 ㅎ
5,친절하고 좋아요 
5,최고예요
5,게스트하우스 처음 와봤는데 너무너무 좋았어요 파티도 재밌고 좋은 사람들과 좋은 시간 보내고 갑니다 잘 쉬고 갑니다 hearts
5,힐링하고 잘 쉬었다 갑니다 다음에 꼭 재방문 하겠습니다
5,스태프분들 다들 너무 친절하시고 어색하지 않게 다들 놀아주셔서 너무 재밌게 놀다가요 개강하기 전에 놀러 온 건데 너무 재밌어서 다음에 또 놀러 오고 싶을 것 같아요 파티 너무 재밌고 다른 게스트분들이랑 친해져서 좋은 경험 된 것 같네요
5,너무 재밌게 놀다가요 스태프분들 고생이 너무 많으시네요ㅠ
5,즐거운 여행이 더욱 행복하게 해주셔서 감사합니다 다음 강릉 여행도 후아유에서 하고 싶어요
5,스태프분들 너무 친절하시고 방도 깔끔하고 좋았어요 일단 파티가 존잼 ㅎㅎㅎ 박일 잇을려고 했다가 박일 있다가 갑니다 무조건 가보세요 굿굿
5,펜션짱ᄒᄒᄒ신축이라 정말 좋네요 ᄒᄒᄒ객실도 너무 이쁘고 깨끗하고 짱짱
5,저렴한 요금에 재미난 파티 구성까지 다른 데는 차 파티도 만 천 숙박도 천 원씩 비싸서 여기로 왔는데 잘 온 거 같아요 최고
5,손님분들이 다 세련되셨어요
5,스태프분들도 친절하고 방도 따듯하고 너무 잘 놀고 갑니다 너무 또 오고 싶어요
5,여기 스태프분들 너무 착하고 좋아요
5,스태프분들이 너무 친절하시고 좋은 추억이셔서 다음에 시간 날 때 또 와 기어요 ㅎㅎ
5,게스트하우스 처음인데 정말 잘 놀고 잘 먹고 잘 쉬고 갑니다 감사합니다
5,파티식 게스트하우스라 기대했는데 기대한 만큼 너무 재밌었어요 좋으신 스태프분들이 계셔서 혼자 갔는데 좋은 시간 보냈어요
5,사장님도 친절하시고 가격도 싸고 따뜻하고 너무너무 좋았어요 강릉 처음 놀러 왔는데 재밌게 놀다가요 다음에 또 올게요
5,강릉 처음 가봤는데 숙소도 저렴한 거 치고 쾌적하고 좋았어요 무엇보다 저녁 파티가 정말 재밌더라고요 다음에 강릉 가면 또 가고 싶을 만큼 재방문의 사 프로입니다
5,파티가 하 처음인데 너무 잘 놀다가요 스태프분들도 재밌으시고 처음 보는 사람들과 어색함 없이 놀 수 있었어요 방은 저렴한 거 치고 깨끗하고 좋았어요
5,최고예요
5,게 한 파티 처음 가봐서 첨엔 어색했는데 인사들 많아서 금방 다 친해지고 잼 썼어요 ㅋㅋ
5,혼자 이용하러 갔는데 안 어색하게 말도 잘 걸어주시고 파티 분위기도 너무 잘 만들어주고 스태프분들 다 정말 친절해서 좋았어요 방도 따뜻해서 잠도 잘 자고 재미있게 놀다가 왔습니다 다음에 또 봬요
5,정말 편하게 지내다 온 거 같아요 사장님도 친절하시고 무엇보다 펜션이 정말 정감이 가요 강추해요
5,게스트하우스 너무 깔끔하고 분위기가 너무 좋아서 정말 즐거운 시간 보냈어요 감사했어요 ㅎㅎ
5,경포대에도 사람이 없는데 이 집에만 사람이 많네요 게스트하우스 처음 가서 파티란 것도 생소했는데 숙박하는 모든 게스트들이 참여해서 그런지 분위기도 좋고 단 하루 만에 친구가 되고 가족이 된 거 같네요 ㅋㅋ
5,사장님이 정말 친절하시고 수영장이 좋습니다 다만 주변 인프라가 없어 펜션만 이용해야 하는 아쉬움이 있습니다
5,잘 놀다 갑니다 ㅋㅋ 후 아유 게스트하우스 좋네요 추천합니다
5,좋네요 ㅋㅋ 굿입니다 사장님이 너무 친절하시네요
5,시설도 깔끔한 편이고 가격도 생각보다 싸서 엄청 놀랐어요 잘 쉬다 갑니다
5,주인분들이 인상 참 좋으시고 방 깨끗하고 좋네요 바닷가랑도 그렇게 멀리 떨어지지 않아서 산책하기 좋습니다 잘 쉬다 갑니다 ㅎㅎㅎ
5,깔끔하고 친절한 호텔이에요 경포대도 가깝고 주문진에서도 멀지 않아 강릉 가면 꼭 찾는 숙소입니다 다음에도 잘 부탁해요
5,강릉에서 박침규류 식기류 등 청결 방바닥은 뜨끈뜨끈 사장님은 친절하시네요 박 푹 쉬다 갑니다
5,너무 나무 아름다워요 방은 깨끗하면서 분위기 너무 좋아요 늦게 인터넷에 찾았으니 일 만 예약됐어 아쉬워요ᅮ ㅜ주인 부부도 되게 착하시네요 사진도 찍어주시고
5,깨끗하고 전망도 좋아서 푹 쉬다 갑니다ᄒᄒ역시 경포대는 좋군요
5,역시 깨끗하고 좋은 거 같아요 ㅎㅎ 주인아주머니가 친절하게 맞이해주셔서 기분 좋았습니다 ㅎㅎ 다음에 경포 온다면 다시 이용하고 싶어요 ㅎㅎ
5,해 뜰 때 진짜 대박이에요 겨울바다도 좋지만 역시 여름에 또 가야겠어요 ㅋㅋㅋ 객실도 깨끗하고 복층이라 좋았어요ㅋㅋㅋ
5,잘 쉬다 와서 약속했던 대로 간단하게 후기 남깁니다 너무 좋았고 펜션도 깨끗하고 다음에 또 방문하고 싶은 곳이었습니다 호수가 방에서 보여서 밤에 정말 아름다웠습니다 수고하세요
5,굿
5,괜찮은 펜션 찾다가 알게 된 곳 시설도 깔끔하고 일단 사장님이 친절해서 이번 여행 좋은 추억만 남기고 왔네요 여기 가시는 분들 가보시면 아실 거예요 정말 좋다는 거 힐링 펜션
5,잘 다녀왔습니다 친절해서 감사했고요 담에 또 갈게요
5,경치가 정말 좋았음 추천 커플끼리 가면 좋을 듯
5,여자친구랑 작년에 같은데 상당히 만족스러움 시설 좋고 경치 괜찮아요 참고하세요
5,최고예요
5,싸고 깨끗하고 에어컨도 자동이라 잠잘 때 켜졌다 꺼졌다 하며 방 온도를 맞추네요 발레 파킹입니다 해변까지는 차로 약 분 안쪽으로 걸립니다
5,카라반이 넓고 깔끔해요 관리가 잘 되어 있어요 언덕 위에 있어서 경치가 좋아요 각 호실마다 앞에 나무 덱 캐노피 테이블이 있어 편리해요 아이들이 놀기 좋은 물놀이터가 있어요
5,깨끗해서 좋아요
5,무료로 방을 업그레이드해주셔서 좋았고 소음도 적고 시설도 깨끗했습니다
5,새로 지어져서 시설도 좋고 뷰도 좋음
5,조식을 못 먹어서 아쉬웠지만 서비스 좋고 깨끗합니다
5,세인트존스 보다 훨씬 좋아요 급으로 따지면 신라스테이 급입니다
5,최고예요
5,우선 강릉 교동택지에 위치하고 있어서 경포대를 비롯한 해안으로 나가기 좋고 바로 주변에 오죽헌이 위치하고 있고 번 국도 타 동해고속도로를 이용해서 강릉의 북쪽이나 남쪽으로 이동하기 편리한 위치에 자리 잡고 있는 점 새로 지어서 깔끔하고 편안한 객실과 아점을 해결할 수 있는 뷔페식 레스토랑 인심 좋은 강릉 사람들이 반겨 맞아주니 이보다 좋을 수가 있을까 ㅋㅎ
5,이제 새집 냄새도 안 나고 저렴한데 주차타워 있고 발레파킹도 해줘요 시설도 깔끔하고 친절합니다 강릉 가면 또 가고 싶어요 
5,룸 컨디션 깔끔하고 침구도 좋았어요
5,방역도 꼼꼼히 하시는 것 같고 강릉 와서 맛있는 거 많이 먹었는데 숙소까지 편하게 지내서 좋습니다 조식 제공은 진짜 만족
5,최고예요
5,맘에 들었습니다 위생상태 만족스럽고 앞으로 또 가고 싶은 곳이네요
5,깨끗하고 친절하시고 서비스도 좋고 편하게 쉬다 가요 주차타워가 좀 불편하긴 해요
5,가족들끼리 강릉 놀러 와서 여러 업체 알아봤지만 제일 깨끗한 듯 만족하고 갑니다
5,깔끔깔끔
5,강릉역점도 자주 이용했었는데 강릉점도 역시 실망시키지 않네요 너무 좋아요
5,식당에서 파스타 먹었는데 먹어본 중 최고였어요 세프님 솜씨가 좋았어요 별 다섯 개 드려요
5,남자 직원분이 너무 친절하셔요 숙소도 시내에 있어 여기저기 가기 편리하고요 깨끗해서 담에 또 이용 하고 싶네요
5,강릉 도심에 이런 호텔이 있는 몰랐는데 시설 좋고 서비스도 완전히 만족했습니다
5,유니크하고 도시에 있어서 편리해요
5,청결하고 우아한 분위기 주변 환경 좋고요 한번 가볼 만한 곳 적극 추천이요
5,갑자기 숙소를 구하느라 별 기대 없이 갔는데 여상 밖으로 시설 깔끔 깨끗하고 사장님도 친절하시고 암튼 불편함 없이 즐겁게 이용했습니다
5,방이 너무 따뜻하고 깔끔하고 친절하고 좋았습니다 다음에도 여행 오면 로커스텔꼭갈께요
5,진짜 편하게 쉬고 맛있게 먹고 재미있게 놀다 갑니다 ㅎㅎㅎ
5,산천어축제 때문에 화천으로 이번 가족여행을 정하게 되었는데 저희 식구가 박일 보냈던 펜션이네요 ㅎ 간단한 매점도 있고 식당도 있고 펜션이 산속에 있어서 그런지 공기도 너무 좋고 ㅎ 펜션 안에 작은 계곡폭포가 있는데 ㅎ 살얼음 얼어서 경치가 너무 좋네요 재미있게 지내다 온 거 같습니다
5,일경에 폐스티바 참석하려고 사내면 광덕리에 있는 화이트힐 펜션에 예약했는데 개인 사정으로 갑작스레 예약을 취소하게 되었는데 사모님이 너무 친절하시고 좋으셔서 전액 환불해주시고 위로에 말씀까지 해주시더라고요 혹시 사내면 가시는 분들이 계시면 강력 추천합니다 전주에서
5,빡빡한 도시를 떠나 자연과 어우러져 너무 잘 쉬고 갑니다 사장님 친절하시고 방도 너무 깔끔하네요 몸이 안 좋아서 요양차 왔는데 재충전 잘하고 갑니다
5,말이 필요 없는 것 같아요 주변 풍경과 주인장 인심이 인심이 직접 느껴보세요
5,주변 경관도 좋고 편히 쉴 수 있는 곳이네요 총각 주인장이 인심도 좋아요 산도 좋아하시는 것 같고요 벽에 산 그림이
5,펜션에서 내려다보이는 아침 북한강 풍경은 오래 기억에 남을 것 같아요 펜션 주변에 핀 야생화가 옛날 어렸을 적 시골 풍경을 생각나게 해서 잠시 추억에 잠겨보기도 했고요 주변에 동구래 야생화 마을의 야생화 차 맛도 기가 막혔습니다 사장님이 친절하시고 인심 정말 좋아요
5,인터넷 후기와 사진이 많이 다른 경우가 있어서 크게 기대 안 했는데 사진 후기보다 더 좋아요 숙소에 들어가도 좋지만 자꾸만 밖으로 나오고 싶은 거 있죠 뷰가 그림처럼 예쁘고 아름다워요 주인분도 너무 친절하시고요 우리는 여름휴가에 묵고 가는데 겨울이 더 예쁘다고 하시니 또 오고 싶어집니다
5,청결도 침구류는 한번 사용하면 바로 세탁기로 젤 마음에 듦 욕실 샴푸 린스 바디크렌저 바스 타월 수건 구비되어 있음 신축이라 그런지 곰팡이는 아직 없음 변기 청크린 넣은 거며 화장지 접어 놓은 걸 보면 사장님이 꽤 꼼꼼하신 듯 친절도 최고입니다 이번 휴가는 자연 속에서 제대로 쉼 되는 휴가를 보내고 왔습니다 사장님 이번 겨울에 또 갈게요
5,가족들하고 오랜만에 여행 가려고 계획을 잡았는데 화천 철원 이쪽을 가고 싶으시다는 아버지 때문에 알아보다가 가게 된 펜션이네요 요기서 보고 저도 갔는데 사장님이 정말 마음씨가 최고인 듯 ㅎ 직접 담그신 김치도 주시고 ㅎㅎ 덕분에 잘 쉬고 놀다가 왔습니다 ㅎ
5,여름 전경 보고 갔는데 겨울에도 와 좋네요 뒤쪽계곡에 얼음 얼어서 이쁘고 서비스가 안 좋다고 하는데 일반 펜션에 식당에 슈퍼에 이 정도 서비스가 안 좋으면 어디로 가야 되는지 참 평점이 업체 죽이네요 저희 가족은 애들도 좋아하고 잘 다녀왔습니다
5,별빛방에서 박 있다 왔는데요 편하고 좋았어요 크진 않지만 구색은 다 갖춘 매점까지 ㅋㅋ 잘 쉬다 왔습니다
5,솔직히 싸서 갔습니다 민박이려니 하고요 근데 생각보다 깨끗하게 잘 정리되어있고 이불도 냄새 안 나고 푹 자고 재미있게 놀았습니다 ㅎㅎ
5,사장님이 친절하십니다 뷰가 다 좋네요 바다 보면서 고기 구워 먹었어요
5,아침엔 바다 위로 떠오르는 일출이 그림 같고 밤엔 하늘 위 달과 바다 물결 위로 비추는 달빛이 장관입디다 테라스로의 앉아 술에 취하고 달빛에 취하고 캬 꼭 가봐야 할 곳 중 한곳으로 추천합니다 주인장도 미남형의 젊은 강원도 토박이 분으로 무척 친절해서 더할 나위 없더군요 참 청소상태가 아주 굿이었습니다 침구에 머리카락 하나 없이 깨끗 깨끗
5,동해안 최고의 전 객실 바다전망 객실 청소상태 최고 먼지 하나 머리카락 하나 없는 상태 최고의 친절
5,최고예요
5,한마디로 바다가 한눈에 보이는 뷰가 최고인 펜션입니다 청소상태도 정말 깨끗하게 관리가 되어있어서 기분 좋은 펜션지기도 너무 친절하고
5,오션뷰 맛 집입니다 엄마 아빠랑 정동진 여행 와서 잘 쉬다 갑니다
5,깨끗하고 매우 친절합니다 친구들과 너무 재밌게 놀았습니다 이불과 식기 다 깨끗했고요 청소도 잘 되어 있었습니다 다음에 또 가려고 합니다
5,객실 청소상태가 상당히 깨끗합니다 침구류도 깨끗하고
5,최고예요
5,저희 가족이 라벤더에서 숙박했었는데 정말 따듯하고 집같이 포근해서 너무 좋았습니다 무엇보다 창밖으로 보이는 강원도 바다 뷰가 정말 최고였어요 가족여행에 추천합니다
5,새로 생긴 펜션 같은데 엄청 깨끗하고 좋네요 추천 바다부채길 놀러 가시는 분들에게 강추
5,정말 경치 좋고 아기자기하고 예쁜 펜션입니다 ㅋ
5,마음에서 우러나오는 환대와 친절에 감동했어요 정말 깔끔하고 이뻐요 제가 비염이 심한데 청결도가 좋아서 푹 잤습니다 가이드도 해주셨는데 정말 감동받아서 일행과 같이 또 가기로 하고 왔습니다
5,최고예요
5,너무 친절하시고 너무도 행복한 여행이 되게 도와주셨어요 이틀 내내 행복했네요
5,원래는 박 할 계획이었으나 기대 이상으로 만족스러워서 박 하고 왔습니다 추천합니다
5,최근에 지어서 인테리어도 좋고요 실제로 홈피에서 보는 그대로인 것 같아요
5,깨끗하고 주차장 넓고 경포바다에서 분 거리에 있어요
5,좋아요
5,최고예요
5,깨끗하고 좋아요 아주머니가 친절해요 최고예요
5,최고예요
5,깨끗하고 사장님이 친절하네요
5,겨울이 오기 전에 캠핑을 다녀왔는데 정말 좋아요ᅲ 짱임
5,물소리 새소리 펜션도 깨끗하고 사장님도 친절하네요
5,이번 여름휴가를 알차게 만들어준 펜션 사장님과 사모님이 정말 친절하시고 친구 어머니처럼 잘 대해주셔서 좋았어요 여기 평점이 왜 점인지 가보니 알겠더라고요 ᄒᄒ내년에 또 가기로 했습니다 v
5,우연히 알게 된 펜션 제가 가본 펜션 중 최고의 추억과 즐건 이 컸던 곳이었네요 ㅎㅎ 사장님 정말 친절하시고 또 갈게요
5,월 일 동기들과 우주선 룸에서 즐거운 시간을 보내고 왔습니다 옆 계곡이 끝내줬습니다 평상도 굿입니다 가족들과 꼭 다시 가고 싶은 곳입니다
5,안녕하세요 그저께 밤에 잠만 자고 나온 여행객입니다 사장님 덕분에 편히 잘 자고 왔습니다 감사드립니다 담에 기회가 되면 다시 찾아뵙겠습니다 항상 행복하세요
5,세상에 강릉에 이런 곳도 있었구나 계곡 평상에서의 낮잠 한마디로 끝내줍니다 깨끗하고 친절하고 여유롭고 휴가다운 휴가를 보내고 왔습니다 겨울을 기대하며
5,연말연시를 보내고 온 부천 가족입니다 처음으로 산 대관령 정상에서 해돋이를 했는데 괜찮네요 사진을 보다 보니 다 좋았는데 무엇보다도 바비큐장의 후끈한 난로 군고구마를 구워주시던 훈훈한 인정 좋은 추억 담아왔습니다 친절함에 감사를 드립니다
5,조용히 즐길 수 있는 근사한 커피가 있는 곳 계절별로 다 가고 싶어지는 곳 특히 커피가 맛있는 카페가 있어서 좋아요 가족 지인 모임 가요 추월에 연말 모임 할 예정임
5,벌목사업지 장기 숙박 중입니다 사장님들 친절하고 따듯한 인상 참 좋네요 또한 횟집 음식 청결하고 맛 또한 일품입니다
5,남자친구랑 다녀왔는데 아기자기하고 너무 이뻤어요 ㅋㅋ 주인아저씨도 친절하시고 경치도 좋고 바비큐도 맛있고
5,저번 주에 다녀왔던 펜션이네요 깔끔하고 사장님의 친절함에 또 감사드립니다
5,최고예요
5,전망이 너무 좋았고 사장님 잘해주셔서 잘 쉬다 왔습니다
